,bus_name,bus_type,bus_time,bus_cost,bus_company,bus_update,bus_length,line_x,sites_x_list,line_y,sites_y_list
45,成都45路公交车路线,常规线路,运行时间：吉顺街--建设巷 06:30-22:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团东星巴士有限公司,最后更新：2017-12-03,[],成都45路公交车路线(吉顺街—建设巷)共 31 站,"['吉顺街', '晋吉南路南', '太平村', '双丰路', '武侯大道口', '二环武侯大道口', '红牌楼西', '红牌楼', '广福桥街口', '高升桥东路', '肖家河', '高升桥东路北', '一环路南四段', '地铁衣冠庙站', '小天东街', '小天北街', '小天小区', '电信路南', '电信路北', '国学巷', '小天竺街西', '锦江宾馆', '人民南路一段', '天府广场东', '太升南路', '太升路口', '太升北路', '曹家巷', '马鞍北路', '一环路东一段', '建设巷']",成都45路公交车路线(建设巷—吉顺街)共 25 站,"['建设巷', '一环路东一段', '地铁红星桥站', '星辉东路', '太升北路', '太升路口', '太升南路', '盐市口', '大业路', '锦江宾馆', '华西坝', '人民南路三段中', '地铁省体育馆站', '九如村', '衣冠庙', '一环路南四段', '高升桥东路北', '肖家河', '广福桥街', '广福桥街口', '红牌楼', '武侯大道口', '双丰路', '太平村', '吉顺街']"
46,成都46路公交车路线,常规线路,运行时间：茶店子公交站--国际商贸城公交站 06:30-19:30,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-04,[],成都46路公交车路线(茶店子公交站—国际商贸城公交站)共 24 站,"['茶店子公交站', '三环羊犀立交北内侧', '三环金牛立交南内侧', '三环金牛立交东内侧', '北三环路一段西内侧', '三环交大立交西内侧', '交大路口', '新泉路口', '新桥村', '新成彭路口', '洞子口商贸大道口', '王贾桥', '王贾村', '北三环路二段东内侧', '三环凤凰立交东内侧', '凤凰山', '大天路口', '杜家村', '杜太路口', '杜家八队', '聚朋苑', '国际商贸城路口', '国际商贸城', '国际商贸城公交站']",成都46路公交车路线(国际商贸城公交站—茶店子公交站)共 21 站,"['国际商贸城公交站', '国际商贸城', '国际商贸城路口', '太华路', '聚朋苑', '杜家八队', '杜太路口', '杜家村', '大天路口', '凤凰山', '王贾村', '王贾桥', '洞子口商贸大道口', '新成彭路口', '新桥村', '新泉路口', '交大路口', '长久村', '金府路西', '金府路茶店子路口', '茶店子公交站']"
47,成都47路公交车路线,常规线路,运行时间：万家湾公交站--成都东客站(东广场) 万家湾公交站06:00-23:00 成都东客站(东广场)06:00-23:20,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团东星巴士有限公司,最后更新：2017-12-03,[],成都47路公交车路线(万家湾公交站—成都东客站(东广场))共 38 站,"['万家湾公交站', '万家湾', '光华大道一段东', '瑞联路西', '瑞联路中', '瑞联路东', '光华村街西', '光华村街', '二环光华村街口', '二环群康路口', '成温立交桥', '地铁草堂北路站', '清江东路', '中医附院', '通惠门', '金河路', '人民公园', '西御街', '东御街', '盐市口', '春熙路南口', '纱帽街', '芷泉街', '牛王庙', '陈家巷', '牛市口', '东大路路口', '市妇女儿童中心', '地铁东大路站', '下沙河铺', '中沙河铺', '上沙河铺路', '沙河铺路口', '川师北大门', '大观堰', '锦绣大道大渡河路口', '邛崃山路中', '成都东客站(东广场)']",成都47路公交车路线(成都东客站(东广场)—万家湾公交站)共 34 站,"['成都东客站(东广场)', '大渡河路东', '锦绣大道岷江路口', '大观堰', '川师北大门', '沙河铺路口', '上沙河铺路', '中沙河铺', '下沙河铺', '东大路中段', '地铁东大路站', '东大路路口', '牛市口', '陈家巷', '牛王庙', '芷泉街', '东门大桥', '春熙路南口', '盐市口', '金河路', '通惠门', '中医附院', '清江东路', '地铁草堂北路站', '成温立交桥', '二环群康路口', '光华村街二环路口', '光华村街', '光华村街西', '瑞联路东', '瑞联路中', '瑞联路西', '万家湾', '万家湾公交站']"
48,成都48路快线公交车路线,常规线路,运行时间：侯家公交站--牛王庙公交站 侯家公交站07:02-07:50 17:20-17:52 牛王庙公交站07:20-08:00 17:20-18:00 仅工作日运行,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-05,[],成都48路快线公交车路线(侯家公交站—牛王庙公交站)共 14 站,"['侯家公交站', '青杠一队', '西华大道中段', '华侨城', '九里堤公交站', '交大路西', '营门口北', '二环蜀汉路口北', '抚琴西路西', '抚琴西路', '永陵路西', '顺城大街南', '纱帽街', '牛王庙公交站']",成都48路快线公交车路线(牛王庙公交站—侯家公交站)共 13 站,"['牛王庙公交站', '牛王庙', '东门大桥', '顺城大街南', '抚琴西路东', '抚琴西路西', '二环蜀汉路口北', '营门口北', '交大路西', '九里堤公交站', '华侨城', '西华大道中段', '侯家公交站']"
49,成都49路公交车路线,常规线路,运行时间：昭觉寺公交站--火车南站公交站 06:30-22:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-04,[],成都49路公交车路线(昭觉寺公交站—火车南站公交站)共 25 站,"['昭觉寺公交站', '昭觉横路', '地铁昭觉寺南路站', '驷马桥', '高笋塘', '二环三友路口', '府青路二环路立交桥', '府青路一环路立交桥', '地铁红星桥站', '红星路一段', '地铁市二医院站', '红星路四段', '地铁新南门站', '磨子桥', '磨子村', '章灵寺', '科华中路', '桂溪公交站', '科华中路南', '火车南站东路口', '科华南路北', '天仁路科华南路口', '天仁路', '天和西二街北', '火车南站公交站']",成都49路公交车路线(火车南站公交站—昭觉寺公交站)共 24 站,"['火车南站公交站', '和平小区', '天仁路', '科华南路北', '火车南站东路口', '科华中路南', '桂溪公交站', '科华路二环路口', '章灵寺', '磨子村', '磨子桥', '地铁新南门站', '红星路四段', '地铁市二医院站', '红星路一段', '地铁红星桥站', '府青路一环路立交桥', '府青路二环路立交桥', '二环三友路口', '高笋塘', '驷马桥', '地铁昭觉寺南路站', '昭觉横路', '昭觉寺公交站']"
5,成都5路公交车路线,常规线路,运行时间：十陵公交站--金沙公交站 06:00-23:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团运兴巴士有限公司,最后更新：2017-12-03,[],成都5路公交车路线(十陵公交站—金沙公交站)共 35 站,"['十陵公交站', '三环成南立交南内侧', '东三环路三段北内侧', '东三环路三段南内侧', '三环来龙桥内侧', '三环十陵立交北内侧', '成洛路东虹路口', '槐树店', '长融路口', '成洛路建材路口', '槐树店路', '多宝寺', '双庆路口', '联合小区', '万年场', '双林路东', '新华公园', '双林路一环路口西', '游泳池', '红星路口', '玉沙路', '文武路东', '人民中路二段', '青龙街三医院', '八宝街', '羊市街', '商业街口', '人民公园', '通惠门', '中医附院', '清江东路', '地铁草堂北路站', '成温立交桥', '西南财大', '金沙公交站']",成都5路公交车路线(金沙公交站—十陵公交站)共 33 站,"['金沙公交站', '铁门坎', '西南财大', '成温立交桥', '地铁草堂北路站', '清江东路', '中医附院', '通惠门', '金河路', '人民公园', '商业街口', '羊市街', '八宝街', '青龙街三医院', '人民中路二段', '德盛路', '太升路口', '红星路口', '游泳池', '双林路一环路口东', '新华公园', '双林路东', '万年场', '联合小区', '双庆路口', '多宝寺', '槐树店路', '成洛路建材路口', '长融路口', '槐树店', '三环来龙桥外侧', '东三环路三段外侧', '十陵公交站']"
50,成都50路公交车路线,常规线路,运行时间：火车北站公交站--国际商贸城公交站 火车北站公交站06:30-20:00 国际商贸城公交站07:00-20:00,票价信息：无人售票 主动刷卡 无卡投币 高档车2元,成都公交集团北星巴士有限公司,最后更新：2017-12-03,[],成都50路公交车路线(火车北站公交站—国际商贸城公交站)共 21 站,"['火车北站公交站', '北站东二路', '豆腐堰', '八里桥路', '站北北街', '八里桥', '八里桥路中', '八里桥路北', '三环凤凰立交东内侧', '三环凤凰立交东外侧', '凤凰山', '大天路口', '杜家村', '杜太路口', '杜家八队', '聚朋苑', '太华路', '余家八队', '国际商贸城西', '聚兴路', '国际商贸城公交站']",成都50路公交车路线(国际商贸城公交站—火车北站公交站)共 20 站,"['国际商贸城公交站', '国际商贸城', '国际商贸城路口', '太华路', '聚朋苑', '杜家八队', '杜太路口', '杜家村', '大天路口', '凤凰山', '北三环路二段东内侧', '八里桥路北', '八里桥路中', '八里桥', '站北北街', '八里桥路', '豆腐堰', '北站东二路', '火车北站东', '火车北站公交站']"
501,成都501路公交车路线,跨区线路,运行时间：华阳客运站--磨子桥 华阳客运站06:30-21:00 磨子桥07:15-21:30,票价信息：无人售票 主动刷卡(次数卡无效) 无卡投币 高档车2元,成都天府新区公共交通有限公司,最后更新：2017-12-03,[],成都501路公交车路线(华阳客运站—磨子桥)共 28 站,"['华阳客运站', '天研路', '华阳一中', '正东中街', '广都上街华阳大道口', '华阳大道四段东', '天府大道华阳大道口', '龙灯山路口', '地铁四河站', '四河村', '会龙大道口', '地铁华府大道站', '天府大桥', '地铁天府五街站', '天府大道天华二路口', '地铁天府三街站', '天府大道中段中', '地铁世纪城站', '天府大道世纪城路口北', '天府大道北段', '天府大道锦尚东路口', '天府长城', '人南立交桥南', '人南立交桥北', '倪家桥', '人民南路四段北', '一环路南二段', '磨子桥']",成都501路公交车路线(磨子桥—华阳客运站)共 26 站,"['磨子桥', '磨子村', '章灵寺', '二环科华路口', '人南立交东', '桐梓林', '天府长城', '天府大道北段中', '天府大道北段', '天府大道世纪城路口南', '地铁世纪城站', '天府大道中段中', '地铁天府三街站', '天府大道天府四街口', '地铁天府五街站', '地铁华府大道站', '四河村', '地铁四河站', '龙灯山路口', '华阳大道四段东', '广都上街华阳大道口', '正东中街', '华阳一中', '天研路', '广宁路', '华阳客运站']"
502,成都502路公交车路线,跨区线路,运行时间：二环紫荆北路口--华阳客运站 二环紫荆北路口07:00-22:00 华阳客运站06:00-21:00,票价信息：无人售票 主动刷卡(次数卡无效) 无卡投币 高档车2元,成都天府新区公共交通有限公司,最后更新：2017-12-03,[],成都502路公交车路线(二环紫荆北路口—华阳客运站)共 28 站,"['二环紫荆北路口', '新光路二环路口', '桐梓林小区', '机场路新光路口', '机场路口', '三环路石羊立交桥北', '剑南大道北段北', '剑南大道府城大道口', '剑南大道北段', '剑南大道锦城大道口', '盛兴街口', '剑南大道天府一街口', '剑南大道盛邦街口', '剑南大道天府二街口', '剑南大道天府四街口', '剑南大道骑龙', '剑南大道华府大道口', '剑南大道协和下街口', '剑南大道河池', '华阳大道锦江路口', '双华桥西', '双华桥东', '华阳大道正北中街口', '华阳大道广都中街口', '华阳大道四段东', '天府大道南湖路口', '天府大道海昌路口', '华阳客运站']",成都502路公交车路线(华阳客运站—二环紫荆北路口)共 30 站,"['华阳客运站', '广宁路', '天府大道海洋路口', '华阳大道四段东', '华阳大道广都中街口', '华阳大道正北中街口', '双华桥东', '双华桥西', '华阳大道锦江路口', '剑南大道协和下街口', '剑南大道华府大道口', '剑南大道骑龙', '剑南大道天府四街口', '剑南大道天府三街口', '剑南大道天府二街口', '剑南大道盛邦街口', '天府一街剑南大道口', '盛兴街口', '剑南大道锦城大道口', '剑南大道北段', '剑南大道北段中', '剑南大道府城大道口', '剑南大道北段北', '三环路石羊立交桥北', '机场路口', '神仙树南路', '神仙树北路南', '神仙树北路', '二环神仙树路口', '二环紫荆北路口']"
503,成都503路公交车路线,跨区线路,运行时间：正兴公交站--环球中心 正兴公交站06:30-19:30 环球中心07:30-20:30,票价信息：无人售票 主动刷卡(次数卡无效) 无卡投币 高档车2元,成都天府新区公共交通有限公司,最后更新：2017-12-04,[],成都503路公交车路线(正兴公交站—环球中心)共 30 站,"['正兴公交站', '正兴卫生院', '工业技术学院', '正兴路口', '达观山', '田家寺', '凉山氮肥厂', '成仁路广福', '万家石桥', '天府大道海洋路口', '天府新区政务中心', '天府大道华阳大道口', '龙灯山路口', '天府大道南段中', '地铁四河站', '四河村', '会龙大道口', '华府大道一段东', '华府大道一段', '伏龙小区', '伏龙小区北', '益州大道天府五街口', '天府四街益州大道口', '天府四街东', '天府大道天华二路口', '地铁天府三街站', '天府大道中段中', '地铁世纪城站', '天府大道世纪城路口南', '环球中心']",成都503路公交车路线(环球中心—正兴公交站)共 30 站,"['环球中心', '天府大道世纪城路口南', '地铁世纪城站', '天府大道中段中', '地铁天府三街站', '天府四街天府大道口', '天府四街东', '益州大道天府四街口', '伏龙小区北', '伏龙小区', '华府大道一段', '华府大道一段东', '地铁华府大道站', '四河村', '地铁四河站', '龙灯山路口', '天府大道华阳大道口', '天府新区政务中心', '天府大道南湖路口', '天府大道海昌路口', '老成仁路天府大道口', '万家石桥', '成仁路广福', '凉山氮肥厂', '田家寺', '达观山', '正兴路口', '工业技术学院', '正兴卫生院', '正兴公交站']"
