,address,detail,detail_info,line_count,location,name,query_name,street_id,telephone,uid
1083e320bcb3f2a82b201a6f,124路;236路;240b路;501路;504路;506路;509路;514路;1096路;g90路,0,,6,"{'lat': 30.547371, 'lng': 104.075576}",天府大道天府四街口,天府大道天府四街口,,,1083e320bcb3f2a82b201a6f
108b1cea9e2411d23586f412,南苑一路69号附近,1,"{'tag': '政府机构;各级政府', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=108b1cea9e2411d23586f412&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 28.624751, 'lng': 115.924688}",南昌市三家店街道办,三家店1,108b1cea9e2411d23586f412,,108b1cea9e2411d23586f412
10b84c0e1f03dea0adcb6697,32a路;32路;78路;227路,0,,3,"{'lat': 30.679624, 'lng': 103.998774}",三环路苏坡立交桥,三环路苏坡立交桥,,,10b84c0e1f03dea0adcb6697
10c0cd1d9f595a8826e0a052,1047路,0,,1,"{'lat': 30.685863, 'lng': 104.141667}",下涧漕路南,下涧漕路南,,,10c0cd1d9f595a8826e0a052
10d85bf49b8655b371455b82,194路;340路;430路;g28路;g43路,0,,2,"{'lat': 30.621878, 'lng': 104.036567}",科园南路,科园南路,,,10d85bf49b8655b371455b82
10f572e455457147843304d2,37路;47路;58路;309路;904路;1062路,0,,6,"{'lat': 30.673573, 'lng': 104.000482}",瑞联路西,瑞联路西,,,10f572e455457147843304d2
11076bfcc4273dcaa8175a41,116路;173路;314路;g71路,0,,2,"{'lat': 30.770082, 'lng': 103.941621}",百草路口,百草路口,,,11076bfcc4273dcaa8175a41
113575b3e4fa0b53e81e9796,546路;834路,0,,2,"{'lat': 30.402881, 'lng': 103.995875}",新街村六组,新街村六组,,,113575b3e4fa0b53e81e9796
1177c14d303de896c6effb48,1034路,0,,2,"{'lat': 30.640947, 'lng': 104.026815}",红牌楼二街,红牌楼二街,,,1177c14d303de896c6effb48
1197cd025d78a1653617dcc6,204a路,0,,1,"{'lat': 30.706499, 'lng': 104.201933}",龙港路中,龙港路中,,,1197cd025d78a1653617dcc6
11a78f5e3ff242c4aeb22a60,40路;55路;91路;120路;133路;161路;220路;g25路;g32路;g70路;g84路;夜间专线298路,0,,2,"{'lat': 30.594651, 'lng': 104.081974}",府城大道科华南路口,府城大道科华南路口,,,11a78f5e3ff242c4aeb22a60
11a80c7691966c75deee8b93,204a路,0,,2,"{'lat': 30.708981, 'lng': 104.206872}",龙港路东,龙港路东,,,11a80c7691966c75deee8b93
11b6564ed43e51a64207c1e5,1052路,0,,1,"{'lat': 30.613949, 'lng': 104.108522}",晨辉北路,晨辉北路,,,11b6564ed43e51a64207c1e5
11d4374890c63baef6c59c74,247路;1097路,0,,2,"{'lat': 30.617829, 'lng': 104.064874}",桐梓林南路,桐梓林南路,,,11d4374890c63baef6c59c74
11f4efee92e17dabc71b75f6,62路;70路;93路,0,,3,"{'lat': 30.676732, 'lng': 104.063216}",长顺下街,长顺下街,,,11f4efee92e17dabc71b75f6
12154e340483964109a8d414,541路;545路;547路;551路;826路;828路;t203路;t204路,0,,6,"{'lat': 30.519239, 'lng': 104.040766}",武警指挥学院,武警指挥学院,,,12154e340483964109a8d414
1225759c6f76d5de78f7968e,153路,0,,1,"{'lat': 30.636566, 'lng': 104.057911}",玉林西路西,玉林西路西,,,1225759c6f76d5de78f7968e
1236d0752e310e6f4207c182,103路;530路,0,,2,"{'lat': 30.751266, 'lng': 104.057798}",古柏五组,古柏五组,,,1236d0752e310e6f4207c182
123f25020e5b3447a0046451,110路;527路,0,,3,"{'lat': 30.785398, 'lng': 104.09442}",幸福桥,幸福桥,,,123f25020e5b3447a0046451
1265a97daa4d58cd08f5eba1,1053路,0,,1,"{'lat': 30.60546, 'lng': 104.146703}",牡丹街,牡丹街,,,1265a97daa4d58cd08f5eba1
12f097f919a32c9b0bccdd51,652路;653路;655路;658路;x08路;x11a路;x11b路;x41a路;x41路;x42路;x46路;新都k3路,0,,4,"{'lat': 30.815649, 'lng': 104.185839}",新城市广场,新城市广场,,,12f097f919a32c9b0bccdd51
12f361f74905f352246e9826,54路;183路;311路;314路;726路;733路;g71路,0,,3,"{'lat': 30.74625, 'lng': 103.977709}",百草路天河路口,百草路天河路口,,,12f361f74905f352246e9826
13166b37cb86e2d2cb213d2b,1101路,0,,2,"{'lat': 30.600349, 'lng': 104.062245}",和硕东街,和硕东街,,,13166b37cb86e2d2cb213d2b
13226b27e7a4c2e310293586,76路;99路;111路;133路;187路;188路;236路;g90路,0,,7,"{'lat': 30.61122, 'lng': 104.071692}",火车南站综合交通枢纽站,火车南站综合交通枢纽,,,13226b27e7a4c2e310293586
1342e57cecbf9a497402693a,137路;227路;228路;338路;844路;846路,0,,4,"{'lat': 30.682861, 'lng': 103.998746}",三环苏坡立交北外侧,三环苏坡立交北外侧,,,1342e57cecbf9a497402693a
1365cc95f02890440969d958,22路;239路;309路;319路;347路;761路;772路;904路,0,,6,"{'lat': 30.674922, 'lng': 103.954707}",光华大道一段西二站,光华大道一段西二站,,,1365cc95f02890440969d958
138dac0e8703c20b0b5cb345,6路;35路;62路;74路;77路;79路;114路;247路;1070路,0,,9,"{'lat': 30.6263, 'lng': 104.088236}",棕树村,棕树村,,,138dac0e8703c20b0b5cb345
13cbdf8db91fb5a3283a9f03,241路;t34路,0,,1,"{'lat': 30.546351, 'lng': 104.120149}",华新路北,华新路北,,,13cbdf8db91fb5a3283a9f03
13e96b58a0aa3d707069d3d5,544路;548路,0,,2,"{'lat': 30.557567, 'lng': 104.02068}",白家老车站,白家老车站,,,13e96b58a0aa3d707069d3d5
1402d1a9fbe5bae48bf15d27,1075路,0,,1,"{'lat': 30.658378, 'lng': 104.031255}",浣花滨河路口,浣花滨河路口,,,1402d1a9fbe5bae48bf15d27
14076deee37221f502294f6a,成都市新都区普丰路,1,"{'tag': '行政地标;村庄', 'navi_location': {'lng': 104.06626037911, 'lat': 30.806307387463}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=14076deee37221f502294f6a&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 30.807372, 'lng': 104.065872}",大石桥,大石桥,,,14076deee37221f502294f6a
1460221767cbc0779cf7791f,四川省成都市郫都区展望东路131号,1,"{'tag': '公司企业;园区', 'navi_location': {'lng': 103.86780614824, 'lat': 30.785980005077}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1460221767cbc0779cf7791f&output=html&source=placeapi_v2', 'overall_rating': '3.0'}",2,"{'lat': 30.786983, 'lng': 103.867633}",菁蓉镇,菁蓉镇,1460221767cbc0779cf7791f,,1460221767cbc0779cf7791f
148a2524b93268080c3dda69,171a路;171b路;195路,0,,2,"{'lat': 30.548465, 'lng': 104.048166}",天府四街,天府四街,,,148a2524b93268080c3dda69
148ff5c71003a249c41e5158,72路;92路;151路;165路;201路;242路;334路;368路;428路;516路;1091路;g62路,0,,7,"{'lat': 30.636691, 'lng': 104.008482}",三环路武侯立交桥东,三环路武侯立交桥东,,,148ff5c71003a249c41e5158
14df493072e6a4b84afc8db5,803路,0,,1,"{'lat': 30.594041, 'lng': 103.930404}",佳兆业八号,佳兆业八号,,,14df493072e6a4b84afc8db5
14f4396ced5d6c224107c11c,207路;248路;249路;1027路,0,,2,"{'lat': 30.632922, 'lng': 104.032766}",核桃堰路北,核桃堰路北,,,14f4396ced5d6c224107c11c
150adf3afa59c0ab4207c17c,32a路;32路;78路;123路;125路;142路;210b路;228路;844路;1062路,0,,1,"{'lat': 30.679527, 'lng': 103.982807}",成温路武青大道口,武青大道口,,,150adf3afa59c0ab4207c17c
1531836b737f6293e6073896,817路;846路;848路;s13路;s82路,0,,1,"{'lat': 30.543915, 'lng': 103.986357}",腾飞路西,腾飞路西,,,1531836b737f6293e6073896
15721825c38eec0d41d63e19,1005路;1026路,0,,2,"{'lat': 30.653834, 'lng': 104.124734}",双福三路西,双福三路西,,,15721825c38eec0d41d63e19
1588662dc3eace14471a3258,长柏路256,1,"{'tag': '房地产;写字楼', 'navi_location': {'lng': 104.2729679841, 'lat': 30.557991098648}, 'type': 'house', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1588662dc3eace14471a3258&output=html&source=placeapi_v2'}",4,"{'lat': 30.558207, 'lng': 104.272778}",山泉乡政府综合楼,山泉镇政府,,,1588662dc3eace14471a3258
158a2b98b606e79a9ff779a7,四川省成都市双流区航园路414,1,"{'tag': '购物;集市', 'type': 'shopping', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=158a2b98b606e79a9ff779a7&output=html&source=placeapi_v2', 'price': '0', 'overall_rating': '5', 'comment_num': '1'}",1,"{'lat': 30.600958, 'lng': 103.925302}",普贤农贸市场,普贤市场,158a2b98b606e79a9ff779a7,,158a2b98b606e79a9ff779a7
15a721d0781aefc9f03cba88,35路;1022路;1093路;1130路;g52路,0,,6,"{'lat': 30.648137, 'lng': 104.087308}",致民路,致民路,,,15a721d0781aefc9f03cba88
15d15753fe63d62d72210b48,四川省成都市新都区万和北路104号附近,1,"{'tag': '出入口;其他', 'navi_location': {'lng': 104.19458561818, 'lat': 30.825044348019}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=15d15753fe63d62d72210b48&output=html&source=placeapi_v2', 'image_num': '1'}",3,"{'lat': 30.825049, 'lng': 104.194531}",成都市新都区妇幼保健院南停车场-出入口,新都妇幼保健院,,,15d15753fe63d62d72210b48
15e3be84c58944f1901fc97b,416路,0,,1,"{'lat': 30.71802, 'lng': 104.087255}",双瑞二路南,双瑞二路南,,,15e3be84c58944f1901fc97b
1604dfe317e877266c3e1bc1,548路;813路;814a路;814路;815路;s85路;t203路;t204路;t207路,0,,4,"{'lat': 30.529065, 'lng': 104.035787}",红瓦小区,红瓦小区,,,1604dfe317e877266c3e1bc1
161a0ed2bb61ce515cd4fe6c,毗河东路359号,1,"{'tag': '教育培训;中学', 'navi_location': {'lng': 104.16191761812, 'lat': 30.794032510076}, 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=161a0ed2bb61ce515cd4fe6c&output=html&source=placeapi_v2', 'price': '0', 'overall_rating': '5', 'comment_num': '1'}",2,"{'lat': 30.794713, 'lng': 104.16271}",三原外国语学校,三原外国语学校,161a0ed2bb61ce515cd4fe6c,"(028)83909556,18982239337",161a0ed2bb61ce515cd4fe6c
161ce51814bd1e162fb96d66,35路;49路;55路;74路;102路;304路;1112路;夜间专线298路,0,,5,"{'lat': 30.624343, 'lng': 104.083318}",科华中路,科华中路,,,161ce51814bd1e162fb96d66
1639c379626bc0ccd92f2821,137路;238路;g84路,0,,1,"{'lat': 30.602821, 'lng': 104.123208}",南三环路二段中内侧,南三环路二段中内侧,,,1639c379626bc0ccd92f2821
163fa87674e06a943517dca5,571路;t208路,0,,1,"{'lat': 30.482975, 'lng': 104.129603}",万福开元,万福开元,,,163fa87674e06a943517dca5
1642feeedeb3c0089c09f787,309路;319路;759路;w21路;w38路;w40路,0,,2,"{'lat': 30.689005, 'lng': 103.857449}",政通西路,政通西路,,,1642feeedeb3c0089c09f787
16a45e1e48ac0e6d26e0a0df,844路,0,,3,"{'lat': 30.64094, 'lng': 103.935017}",大井村,大井村,,,16a45e1e48ac0e6d26e0a0df
16c62394284de1853a04b19e,85路;87路;136路,0,,2,"{'lat': 30.722571, 'lng': 104.126706}",北三环路四段内侧,北三环路四段内侧,,,16c62394284de1853a04b19e
16da98747c2570154afd3f8e,511路;t34路,0,,1,"{'lat': 30.558259, 'lng': 104.150218}",小桥,小桥,,,16da98747c2570154afd3f8e
16f78ae37526799f49fd3f93,74路;153路;g90路,0,,1,"{'lat': 30.603953, 'lng': 104.074129}",三环路天府立交桥,三环路天府立交桥,,,16f78ae37526799f49fd3f93
1706b15c70bc6bfd9e82ea88,891路,0,,1,"{'lat': 30.599201, 'lng': 104.170708}",洪柳花园二期,洪柳花园二期,,,1706b15c70bc6bfd9e82ea88
174422e64ffdf1faabf0cd22,198a路;198路,0,,1,"{'lat': 30.75823, 'lng': 104.156938}",蜀龙大道南段中,蜀龙大道南段中,,,174422e64ffdf1faabf0cd22
176b6fdc89506da52e473351,136路,0,,1,"{'lat': 30.72594, 'lng': 104.096073}",北三环路三段中外侧,北三环路三段中外侧,,,176b6fdc89506da52e473351
178a47cad653931daecb6644,87路;136路;g38路,0,,2,"{'lat': 30.724132, 'lng': 104.113404}",三环川陕立交东内侧,三环川陕立交东内侧,,,178a47cad653931daecb6644
17a5da33abceb3b597ca0777,79路;104路;1042路,0,,3,"{'lat': 30.613775, 'lng': 104.135944}",国槐街南,国槐街南,,,17a5da33abceb3b597ca0777
17bd6e9e87bbbaa69fec2bf9,科园大道与西二路交叉口西50米,1,"{'tag': '交通设施;其他', 'navi_location': {'lng': 108.27825577401, 'lat': 22.851140385708}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=17bd6e9e87bbbaa69fec2bf9&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 22.85114, 'lng': 108.278256}",科园大道与西二路,科园大道,17bd6e9e87bbbaa69fec2bf9,,17bd6e9e87bbbaa69fec2bf9
17c0df779f05a5aabea8224a,154路;1120路,0,,2,"{'lat': 30.698069, 'lng': 104.092978}",红花北路,红花北路,,,17c0df779f05a5aabea8224a
17d62291c0f2a8371ce999fe,368路;s01路;s11路,0,,1,"{'lat': 30.572895, 'lng': 103.921167}",白河路二段,白河路二段,,,17d62291c0f2a8371ce999fe
1823fb4e179817bef90cad42,863路,0,,1,"{'lat': 30.614411, 'lng': 104.300555}",阳光村村委,阳光村村委会,,,1823fb4e179817bef90cad42
18280236af3c69f69968b4c5,866路,0,,1,"{'lat': 30.502721, 'lng': 104.217763}",二河村十二组,二河村十组,,,18280236af3c69f69968b4c5
182eaac6ae5908cc3517dc95,126路;237路,0,,2,"{'lat': 30.662412, 'lng': 104.096706}",东安南路,东安南路,,,182eaac6ae5908cc3517dc95
18861b8e820a86d7dbd89100,1078路,0,,1,"{'lat': 30.607648, 'lng': 103.997335}",龙井西街西,龙井西街西,,,18861b8e820a86d7dbd89100
18cf686c47dbc10b81a12eb2,22路;210b路;228路;229路;239路;319路;347路;761路,0,,1,"{'lat': 30.674608, 'lng': 103.966031}",光华大道成飞大道口,光华大道成飞大道口,,,18cf686c47dbc10b81a12eb2
18d017b3a10360b116764304,675路,0,,1,"{'lat': 30.862838, 'lng': 104.005626}",黄家石桥,黄家石桥,,,18d017b3a10360b116764304
18f09b868e028a1129fc48e2,137路;238路;504路;1044路,0,,3,"{'lat': 30.605227, 'lng': 104.131776}",三环娇子立交内侧,三环娇子立交内侧,,,18f09b868e028a1129fc48e2
19076ec88f476667b6147f3c,1053路,0,,1,"{'lat': 30.604156, 'lng': 104.149715}",牡丹街东,牡丹街东,,,19076ec88f476667b6147f3c
191a0ea7274686064054d7c9,1017路,0,,1,"{'lat': 30.567207, 'lng': 104.099124}",仁和路,仁和路1,,,191a0ea7274686064054d7c9
19af9e383250ec0d17b54b8a,207路;248路;249路;1027路,0,,3,"{'lat': 30.634148, 'lng': 104.032555}",长益路川藏路口,长益路川藏路口,,,19af9e383250ec0d17b54b8a
19caef71762d174b2efaa7af,76路;1033路,0,,2,"{'lat': 30.659464, 'lng': 104.096731}",望平街,望平街,,,19caef71762d174b2efaa7af
19f17c443d67266b3be4a623,154路,0,,1,"{'lat': 30.666727, 'lng': 104.088553}",双栅子街,双栅子街,,,19f17c443d67266b3be4a623
1a0953e5f6cd4ddb233bf2a4,1028路,0,,1,"{'lat': 30.655827, 'lng': 104.021946}",大华街西,大华街西,,,1a0953e5f6cd4ddb233bf2a4
1a61020775a014a13686f4cc,244路,0,,1,"{'lat': 30.703703, 'lng': 104.044953}",金房苑横街,金房苑横街,,,1a61020775a014a13686f4cc
1a6c8f0072f3a001c61e51a8,27路;115路;306路,0,,2,"{'lat': 30.644181, 'lng': 104.051154}",一环路高升桥东路口,一环路高升桥东路口,,,1a6c8f0072f3a001c61e51a8
1a7d59948463dc4c8b2fb57e,1071路,0,,1,"{'lat': 30.684365, 'lng': 104.046321}",抚琴西南街东,抚琴西南街东,,,1a7d59948463dc4c8b2fb57e
1b016ba5ccfd2c1642ab9a8a,818路,0,,1,"{'lat': 30.66471, 'lng': 103.906236}",九江小学龙池校区,九江小学龙池校区,,,1b016ba5ccfd2c1642ab9a8a
1b099d50a912eaf9ae31e51b,157路;1030路,0,,2,"{'lat': 30.719402, 'lng': 104.101618}",荆竹坝路,荆竹坝路,,,1b099d50a912eaf9ae31e51b
1b25f37bb331ef2fd6b74e15,179路;521路,0,,1,"{'lat': 30.597133, 'lng': 104.000594}",金花堰桥,金花堰桥,,,1b25f37bb331ef2fd6b74e15
1b4d021c8f0bd8b822f017a5,205路,0,,1,"{'lat': 30.784544, 'lng': 103.939769}",尚华路北,尚华路北,,,1b4d021c8f0bd8b822f017a5
1b6e7d599dbd3e66b020a85e,10路;11路;92路;100路;111路;194路;211路;306路;g39路,0,,5,"{'lat': 30.634423, 'lng': 104.04671}",永丰立交西,永丰立交西,,,1b6e7d599dbd3e66b020a85e
1b8978945664239a0aa8d497,218路;854a路;854路;856a路;898路,0,,4,"{'lat': 30.582557, 'lng': 104.216579}",十二公里,十二公里,,,1b8978945664239a0aa8d497
1b9d50d4d3da71583010af8e,3路;18路;31路;65路;68路;77路;91路;120路;431路;517路;1052路,0,,12,"{'lat': 30.618602, 'lng': 104.105722}",成仁路沙河大桥,成仁路沙河大桥,,,1b9d50d4d3da71583010af8e
1ba3a069d572fd2be60738a6,739路,0,,1,"{'lat': 30.941152, 'lng': 103.805926}",战旗村九组,战旗村九组,,,1ba3a069d572fd2be60738a6
1bca0830e37f0fe9adcb66f2,21路;77路;211路;334路,0,,2,"{'lat': 30.646336, 'lng': 104.04098}",广福桥北街,广福桥北街,,,1bca0830e37f0fe9adcb66f2
1bd7e72df282fbd8220262aa,686路;新都f1路;新都f3路;新繁2路,0,,1,"{'lat': 30.880249, 'lng': 104.017716}",金龙街口,金龙街口,,,1bd7e72df282fbd8220262aa
1bdff6966bdc37f6c62ba149,739路,0,,1,"{'lat': 30.981297, 'lng': 103.711523}",柏河村九组,柏河村九组,,,1bdff6966bdc37f6c62ba149
1c0fbd4076689fd2b6f42f71,1016路;1094路,0,,2,"{'lat': 30.708355, 'lng': 104.052284}",交桂路,交桂路,,,1c0fbd4076689fd2b6f42f71
1c37313a287d77b625e0a054,1124路,0,,1,"{'lat': 30.648753, 'lng': 104.078909}",大学路,大学路,,,1c37313a287d77b625e0a054
1cea15a93a3b79b806fef5b1,龙兴路附近,1,"{'tag': '政府机构;各级政府', 'navi_location': {'lng': 104.26939272817, 'lat': 30.615730736551}, 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=1cea15a93a3b79b806fef5b1&output=html&source=placeapi_v2', 'image_num': '1'}",1,"{'lat': 30.61576, 'lng': 104.269521}",顶佛寺村委会,顶佛寺村委会,,,1cea15a93a3b79b806fef5b1
1cebb21d4317bde76e47601e,103路;p45路,0,,1,"{'lat': 30.770427, 'lng': 104.028157}",方碑村三队,方碑村三队,,,1cebb21d4317bde76e47601e
1d16491d137ba61aa0acc41c,1101路,0,,1,"{'lat': 30.598286, 'lng': 104.055966}",雍翠路北,雍翠路北,,,1d16491d137ba61aa0acc41c
1d2a372add2f66702cb908f2,126路;127路,0,,2,"{'lat': 30.681633, 'lng': 104.083315}",大安西路,大安西路,,,1d2a372add2f66702cb908f2
1d30907082a46fc18505bf75,1018路,0,,1,"{'lat': 30.628619, 'lng': 104.106645}",北顺街,北顺街,,,1d30907082a46fc18505bf75
1d784d727ed9446e32f71d4b,246路;416路;1066路,0,,3,"{'lat': 30.725902, 'lng': 104.089233}",韦家碾四路,韦家碾四路,,,1d784d727ed9446e32f71d4b
1d81b8d6fe9d5ac6db2f2878,705a路;705路;725路;p03路;p04路;p07路;p12路;p17路;p19路,0,,2,"{'lat': 30.809731, 'lng': 103.898178}",东大街中段,东大街中段,,,1d81b8d6fe9d5ac6db2f2878
1df981edaae89521afee7ac4,13路;44路;54路;173路;231路;716路;725路;726路;736路;p11路,0,,4,"{'lat': 30.734803, 'lng': 103.966369}",新业路百川路口,新业路百川路口,,,1df981edaae89521afee7ac4
1e1b6d750b6bf7ed5d17c3a5,147路;1044路,0,,3,"{'lat': 30.610417, 'lng': 104.112767}",锦绣大道经天东路口,锦绣大道经天东路口,,,1e1b6d750b6bf7ed5d17c3a5
1e31b29fa4159a8e4107c16b,1090路,0,,1,"{'lat': 30.629054, 'lng': 103.987604}",武兴四路南,武兴四路南,,,1e31b29fa4159a8e4107c16b
1e327c03b8d5a337c356ace5,1003路,0,,2,"{'lat': 30.677473, 'lng': 104.034107}",石人南路,石人南路,,,1e327c03b8d5a337c356ace5
1e43730cc9580a1c138824e1,815路;s13路,0,,1,"{'lat': 30.481159, 'lng': 103.964898}",空港三路南,空港三路南,,,1e43730cc9580a1c138824e1
1e51b913fec793d3b23c81f4,211路,0,,1,"{'lat': 30.654933, 'lng': 104.033283}",紫藤路,紫藤路,,,1e51b913fec793d3b23c81f4
1e607739479c7ec4f52310d5,162路;521路,0,,2,"{'lat': 30.559643, 'lng': 104.036351}",昆华路南,昆华路南,,,1e607739479c7ec4f52310d5
1e66d46aae24c8999d9d683b,32路;1004路,0,,1,"{'lat': 30.694942, 'lng': 104.052684}",为民路南,为民路南,,,1e66d46aae24c8999d9d683b
1e734672f17b18ec5bf6be64,1014路;1042路;1046路,0,,4,"{'lat': 30.623891, 'lng': 104.127061}",菱窠路西,菱窠路西,,,1e734672f17b18ec5bf6be64
1e7ed5e26b0b590383a00c4a,651路;x44a路;x44b路;x46路;新都k5路,0,,1,"{'lat': 30.825087, 'lng': 104.148962}",红树林小区,红树林小区,,,1e7ed5e26b0b590383a00c4a
1ea52975f834db7b901fc96d,850路;864路;878路;l001a路;l001b路;l006a路;龙泉驿夜班车2a线;龙泉驿夜班车2b线;龙泉驿夜班车a线,0,,3,"{'lat': 30.56781, 'lng': 104.287394}",滨河菜市,滨河菜市,,,1ea52975f834db7b901fc96d
1eae820eb10d0c7303897215,24路;95路;129路;168路;316路,0,,5,"{'lat': 30.737705, 'lng': 104.052162}",友联村,友联村,,,1eae820eb10d0c7303897215
1ec1f8a3a5c9e862a5da3952,18路;45路;53路;154路,0,,4,"{'lat': 30.677467, 'lng': 104.089214}",太升北路,太升北路,,,1ec1f8a3a5c9e862a5da3952
1f0425c62cc7a8053fe23119,1019路;1038路;1043路,0,,3,"{'lat': 30.698165, 'lng': 104.017629}",同怡路,同怡路,,,1f0425c62cc7a8053fe23119
1f0eb7d78ac4938058f6beb0,837路;908路,0,,2,"{'lat': 30.60985, 'lng': 103.872269}",温江路口,温江路口,,,1f0eb7d78ac4938058f6beb0
1f77f632524f465af90cada1,1034路,0,,1,"{'lat': 30.635641, 'lng': 104.025234}",永盛路口,永盛路口,,,1f77f632524f465af90cada1
1fbe8cf5fcd41b06a80dd8ef,1045路,0,,1,"{'lat': 30.650678, 'lng': 104.006247}",晋吉西二街口,晋吉西二街口,,,1fbe8cf5fcd41b06a80dd8ef
1ffedc6732dc97839b68b4da,8路;21路,0,,2,"{'lat': 30.646383, 'lng': 104.059688}",洗面桥横街东,洗面桥横街东,,,1ffedc6732dc97839b68b4da
